job_id,job_title,company_name,company_location,job_link
a64e1e21f61265ce,각 분야별 인재 Pool 등록,지투알,서울,https://kr.indeed.com/viewjob?jk=a64e1e21f61265ce
daf126584d1c302b,"드론솔루션 (아두이노, 드론제작, 3D, 드론쇼핑몰)",탱고드론,성남 분당구,https://kr.indeed.com/viewjob?jk=daf126584d1c302b
ffd9cedb23e97344,파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=ffd9cedb23e97344
224971cd3009c4ba,AI/BigData 인재 (신입/경력),LG이노텍,서울 마곡역,https://kr.indeed.com/viewjob?jk=224971cd3009c4ba
2ba9d984a21e03b1,[전문연구요원] R&D 부문 개발자 병역특례,스칼라웍스,서울 금천구,https://kr.indeed.com/viewjob?jk=2ba9d984a21e03b1
5e7dc1196f13b938,"NAVER, LINE 서비스 플랫폼 운영",NIT Service,성남 삼평동,https://kr.indeed.com/viewjob?jk=5e7dc1196f13b938
6f88041c28b6c1ae,한글 Q&A 시스템 연구 개발 신입/경력사원,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=6f88041c28b6c1ae
2c4c5856662783e7,Data Analyst,IQVIA,서울,https://kr.indeed.com/viewjob?jk=2c4c5856662783e7
90398eeb267968c5,Python 활용한 데이터 분석,원스링크,서울 마포구,https://kr.indeed.com/viewjob?jk=90398eeb267968c5
1c4f1c0b625f5abd,데이터 사이언티스트 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd
fbcb3fc22ee4d3e2,[IT대기업] 기계학습 기반 언어이해(NLU) 개발자 초빙,커리어셀파,서울 중구,https://kr.indeed.com/viewjob?jk=fbcb3fc22ee4d3e2
ccd4f5407a32ba6a,Data Scientist,Boston Consulting Group,서울,https://kr.indeed.com/viewjob?jk=ccd4f5407a32ba6a
c25feb431668b850,Teacher,Grace International Academy (School for the...,서울 / 원격근무,https://kr.indeed.com/viewjob?jk=c25feb431668b850
ccd4f5407a32ba6a,Data Scientist,Boston Consulting Group,서울,https://kr.indeed.com/viewjob?jk=ccd4f5407a32ba6a
4c3ba5f4766e22be,Software Engineer - Front-End,"Seoul Robotics Co., Ltd.",서울,https://kr.indeed.com/viewjob?jk=4c3ba5f4766e22be
8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트,서울 종로구,https://kr.indeed.com/viewjob?jk=8af26b37623864c4
51d1df9a3cfbe418,(주)엘솔루 R&D본부 ASR팀 개발직,㈜엘솔루,서울,https://kr.indeed.com/viewjob?jk=51d1df9a3cfbe418
bd5b8c3a1ab99d3d,[NICE평가정보] CB솔루션 신입 및 경력 채용,NICE그룹,서울 여의도,https://kr.indeed.com/viewjob?jk=bd5b8c3a1ab99d3d
e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=e010f7780d479126
a3be788835626c7c,DBA 5년 이상 대기업계열사 판교 근무,SK계열사 / 2016년 SK텔레콤과 네이버가 세운 Joint Venture로,성남 판교역,https://kr.indeed.com/viewjob?jk=a3be788835626c7c
7fdcd7a7457b1e93,데이터 분석,아프리카TV,경기도 성남,https://kr.indeed.com/viewjob?jk=7fdcd7a7457b1e93
6e58de12eff0f39f,[경력] IT팀 백엔드 개발자,본사,서울 관악구,https://kr.indeed.com/viewjob?jk=6e58de12eff0f39f
662beff5f293820b,AR/VR SDK 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=662beff5f293820b
269f9a96319ef19a,머신러닝 엔지니어 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=269f9a96319ef19a
d6c05c588971df5a,백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=d6c05c588971df5a
b2eb1fe78ff9ee5f,[대기업] 데이터분석가 경력 (대리~과장급 2명),에이치알니즈,서울,https://kr.indeed.com/viewjob?jk=b2eb1fe78ff9ee5f
d017610d9828199c,"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙,서울 관악구,https://kr.indeed.com/viewjob?jk=d017610d9828199c
3cf01580ba5eb23a,NLP Researcher,AITRICS,서울,https://kr.indeed.com/viewjob?jk=3cf01580ba5eb23a
ceb8243bc8ae3c35,[데이터 플랫폼]서비스 데이터 엔지니어(전문연구요원 가능),버즈니,서울,https://kr.indeed.com/viewjob?jk=ceb8243bc8ae3c35
